,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
31,2021-12-10,1008.75,1020.9797,982.53,1017.03,19888122,45.5442,965.4247,1061.5349,1157.6452,-0.3247,-16.9971,16.6724
32,2021-12-09,1060.64,1062.49,1002.36,1003.8,19812832,43.9,973.7198,1066.2197,1158.7195,3.5711,-17.3506,20.9217
33,2021-12-08,1052.71,1072.38,1033.0001,1068.96,13968790,50.9327,986.5773,1072.7901,1159.003,9.8386,-15.4208,25.2593
34,2021-12-07,1044.2,1057.6739,1026.81,1051.75,18694857,48.9261,983.4766,1073.1933,1162.91,11.0606,-18.0539,29.1145
35,2021-12-06,1001.51,1021.64,950.5,1009.01,27221037,43.6079,979.6045,1075.4505,1171.2965,14.2118,-19.4162,33.628
36,2021-12-03,1084.79,1090.5753,1000.21,1014.97,30773995,44.2039,975.7932,1082.4442,1189.0953,22.3788,-16.1033,38.4821
37,2021-12-02,1099.06,1113.0,1056.65,1084.6,24371623,51.8989,974.4211,1089.5468,1204.6725,31.8705,-10.6373,42.5079
38,2021-12-01,1160.695,1172.8399,1090.76,1095.0,22934698,53.183,966.2756,1090.0675,1213.8594,36.4323,-8.7349,45.1672
39,2021-11-30,1144.37,1168.0,1118.0,1144.76,27092038,59.7508,963.3955,1089.5483,1215.7011,40.6659,-6.685,47.3509
40,2021-11-29,1100.99,1142.67,1100.19,1136.99,19464467,59.017,951.7663,1083.7365,1215.7068,40.4116,-8.6106,49.0222
41,2021-11-26,1099.47,1108.7827,1081.0,1081.92,11680890,53.4286,946.3912,1078.1309,1209.8706,40.2903,-10.8846,51.1749
42,2021-11-24,1080.39,1132.77,1062.0,1116.0,22560238,57.9711,945.7059,1077.7321,1209.7582,45.1565,-8.7395,53.896
43,2021-11-23,1167.51,1180.4999,1062.7,1109.03,36171700,57.2813,937.1186,1073.7039,1210.2891,47.2409,-8.84,56.0809
44,2021-11-22,1162.33,1201.95,1132.43,1156.87,33072509,63.9725,927.1535,1069.9853,1212.8171,49.9238,-8.3671,58.2909
45,2021-11-19,1098.87,1138.7199,1092.7,1137.06,21642258,62.2782,915.1778,1060.8396,1206.5014,47.751,-12.6316,60.3826
46,2021-11-18,1106.55,1112.0,1075.02,1096.38,20898930,58.5623,885.648,1052.8164,1219.9847,46.3002,-17.2403,63.5405
47,2021-11-17,1063.51,1119.64,1055.5,1089.01,31445365,57.8641,860.2283,1048.2307,1236.2332,47.917,-19.9336,67.8506
48,2021-11-16,1003.31,1057.1999,1002.18,1054.73,26542359,54.5566,833.8331,1043.9382,1254.0433,50.034,-22.8,72.834
