,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
88,2021-09-21,3375.0,3379.7,3332.39,3343.63,2780878,40.2702,3280.7082,3422.1818,3563.6554,6.6498,-9.4814,16.1312
89,2021-09-20,3396.0,3419.0,3305.01,3355.73,4669130,41.4642,3275.994,3430.4504,3584.9068,15.6126,-2.8889,18.5016
90,2021-09-17,3488.4146,3497.41,3452.13,3462.52,4616556,54.7732,3257.0242,3438.3157,3619.6073,25.5933,6.3695,19.2238
91,2021-09-16,3459.96,3492.55,3446.1432,3488.24,2583598,59.0091,3229.9102,3435.7679,3641.6255,27.0869,9.4555,17.6314
92,2021-09-15,3442.52,3485.42,3402.01,3475.79,2957537,57.5329,3210.1308,3430.2445,3650.3582,25.9805,10.713,15.2675
93,2021-09-14,3475.55,3486.806,3437.7104,3450.0,1936897,54.3722,3199.9366,3425.4502,3650.9639,25.4581,12.8688,12.5893
94,2021-09-13,3482.8,3497.96,3438.0001,3457.17,2569022,55.4374,3197.2873,3422.8661,3648.4449,27.0468,17.6747,9.3721
95,2021-09-10,3501.8308,3508.45,3462.9055,3469.15,2397269,57.1752,3194.9014,3419.2551,3643.6089,27.9513,22.9978,4.9534
96,2021-09-09,3526.02,3549.99,3480.37,3484.16,2719241,59.3393,3193.7355,3414.003,3634.2705,27.4793,28.2753,-0.796
97,2021-09-08,3511.65,3545.63,3495.67,3525.5,3053364,65.6989,3193.1107,3406.6181,3620.1254,24.9488,32.8137,-7.8649
98,2021-09-07,3478.0,3528.09,3476.94,3509.29,2741184,64.306,3197.1744,3394.1042,3591.034,17.1471,33.2154,-16.0683
99,2021-09-03,3452.0,3482.67,3436.44,3478.05,2578324,61.5089,3201.8967,3381.9794,3562.062,8.5902,32.9624,-24.3721
100,2021-09-02,3494.76,3511.9608,3455.0,3463.12,2925594,60.1221,3205.3442,3371.8667,3538.3892,0.7244,33.3371,-32.6127
101,2021-09-01,3496.396,3527.0,3475.24,3479.0,3629911,62.3405,3206.7604,3362.2611,3517.7617,-7.8056,33.1414,-40.947
102,2021-08-31,3424.8,3472.58,3395.59,3470.79,4356413,61.6614,3212.172,3349.9728,3487.7735,-20.1964,29.036,-49.2324
103,2021-08-30,3357.425,3445.0,3355.22,3421.57,3192244,57.3832,3217.6168,3337.2551,3456.8935,-34.8818,21.6096,-56.4914
104,2021-08-27,3333.23,3352.32,3313.75,3349.63,2402369,49.777,3220.5739,3328.3799,3436.1859,-48.1068,13.7869,-61.8938
105,2021-08-26,3299.0,3332.0,3296.0,3316.0,2098761,45.5592,3219.9673,3326.1431,3432.3188,-56.9623,8.3782,-65.3405
106,2021-08-25,3309.87,3321.0,3286.15,3299.18,1680306,43.3497,3158.1607,3327.2107,3496.2608,-64.0124,3.4227,-67.435
107,2021-08-24,3280.0,3315.4942,3274.58,3305.78,2551841,44.0004,3111.9338,3330.1613,3548.3889,-70.3671,-2.0764,-68.2907
108,2021-08-23,3211.9,3280.9,3210.005,3265.87,3268131,38.8463,3079.46,3332.7278,3585.9956,-78.1267,-10.355,-67.7716
109,2021-08-20,3203.8725,3207.81,3175.76,3199.95,3358428,28.7948,3046.2673,3339.7655,3633.2637,-82.8307,-17.6478,-65.1828
110,2021-08-19,3194.02,3233.0,3182.4637,3187.75,3782862,26.7251,3045.8439,3354.4829,3663.1219,-80.918,-20.1471,-60.7709
111,2021-08-18,3241.99,3254.0975,3200.0,3201.22,2804311,27.546,3059.9625,3372.0337,3684.1049,-76.0576,-20.3235,-55.7341
112,2021-08-17,3277.5,3280.49,3225.68,3241.96,3387922,30.1466,3085.0895,3390.0141,3694.9387,-70.1192,-19.4659,-50.6533
113,2021-08-16,3283.0,3300.0,3211.13,3298.99,3328494,34.3637,3107.7571,3405.5987,3703.4404,-65.6677,-19.8809,-45.7868
114,2021-08-13,3305.67,3306.065,3283.0,3293.97,2034554,33.6046,3124.0803,3416.8207,3709.5612,-64.8375,-24.021,-40.8165
115,2021-08-12,3290.0,3314.51,3269.67,3303.5,2323823,34.304,3143.5429,3429.7524,3715.9618,-62.3237,-27.5124,-34.8113
116,2021-08-11,3331.4469,3337.7,3277.79,3292.11,2947249,32.7506,3160.3893,3443.0421,3725.6949,-59.179,-31.2458,-27.9332
117,2021-08-10,3345.01,3358.0,3315.0,3320.68,2412551,34.6594,3180.1129,3458.9297,3737.7465,-53.1447,-33.0229,-20.1217
118,2021-08-09,3343.61,3354.88,3328.52,3341.87,2148220,36.1088,3199.9224,3473.4823,3747.0422,-47.5787,-35.7126,-11.866
119,2021-08-06,3375.0,3375.0,3329.0373,3344.94,2637644,36.3131,3215.8488,3487.3362,3758.8236,-41.9398,-39.002,-2.9379
120,2021-08-05,3356.22,3389.0,3340.92,3375.99,2433503,38.3508,3237.6374,3502.3253,3767.0131,-34.4452,-41.2578,6.8126
121,2021-08-04,3379.35,3388.88,3345.56,3354.72,2183945,36.0688,3256.6451,3515.6237,3774.6024,-27.5398,-44.6669,17.1271
122,2021-08-03,3340.72,3391.0,3299.77,3366.24,4157343,36.753,3291.7812,3532.561,3773.3407,-16.1596,-44.4535,28.2938
123,2021-08-02,3353.1,3358.92,3317.0,3331.48,3353915,33.2028,3332.9328,3550.0684,3767.2041,-2.5724,-41.9796,39.4072
124,2021-07-30,3347.95,3368.14,3306.98,3327.59,9965593,32.8108,3391.8926,3573.0777,3754.2629,18.3465,-31.5556,49.9021
125,2021-07-29,3627.75,3637.95,3580.01,3599.92,4337611,53.0424,3449.2692,3598.9186,3748.5679,45.1759,-12.6151,57.791
126,2021-07-28,3633.78,3658.4204,3601.0,3630.32,2999378,56.6642,3427.951,3598.8131,3769.6753,51.0346,-9.9101,60.9447
127,2021-07-27,3698.5,3698.5,3586.15,3626.39,4131890,56.306,3408.6128,3595.4966,3782.3805,54.6749,-8.7474,63.4223
